order_id,delivery_type,region_type,payment_type,package_size,traffic_level,weather_condition,dispatch_shift,is_weekend,is_holiday,fragile_item,requires_call_before_delivery,order_value,items_count,delivery_distance_km,promised_hours,minutes_since_order,warehouse_backlog,courier_experience_months,courier_load_today,historical_late_rate,previous_failed_deliveries,address_quality_score,route_complexity,customer_priority_score,simulated_late_probability,simulated_risk_segment,is_late_delivery
ORD-105781,scheduled,remote_area,cash_on_delivery,bulky,high,clear,evening,False,False,False,False,846.14,2,20.42,76.9,1817,4,40.6,3,0.234,1,0.682,4.72,3,0.0194,low,0
ORD-105782,express,remote_area,prepaid,small,normal,rain,morning,True,False,False,False,3219.06,2,19.9,14.2,228,6,12.3,10,0.35,0,0.502,3.82,2,0.7533,high,1
ORD-105783,same_day,residential,prepaid,small,normal,clear,morning,False,False,False,False,1174.24,4,12.29,10.9,220,3,53.4,9,0.131,1,0.654,3.74,2,0.7064,high,1
ORD-105784,standard,suburb,prepaid,medium,high,snow,night,True,False,False,False,4084.4,5,10.69,44.5,678,9,23.6,10,0.419,0,0.811,6.24,3,0.8669,high,1
ORD-105785,express,residential,prepaid,medium,normal,rain,night,True,False,False,False,1248.38,2,14.12,18.9,207,8,6.5,10,0.418,2,0.638,4.7,2,0.9068,high,1
ORD-105786,same_day,residential,card_on_delivery,medium,high,clear,evening,False,False,False,False,3439.72,5,10.26,9.7,193,7,14.1,8,0.262,1,0.6,3.65,3,0.7983,high,1
ORD-105787,same_day,suburb,prepaid,large,low,clear,morning,False,False,False,True,2086.48,4,14.91,5.6,119,5,15.4,12,0.07,0,0.708,2.94,1,0.7868,high,1
ORD-105788,same_day,remote_area,cash_on_delivery,small,normal,clear,day,False,False,False,False,8098.13,2,18.86,4.0,64,6,17.2,9,0.198,3,0.722,4.8,1,0.8555,high,1
ORD-105789,express,residential,cash_on_delivery,large,low,snow,day,True,False,False,True,1183.97,4,5.47,18.5,454,5,9.8,5,0.197,0,0.729,2.78,1,0.5781,medium,1
ORD-105790,same_day,suburb,prepaid,medium,high,clear,morning,False,False,False,False,1306.58,4,14.84,7.2,101,6,4.6,9,0.305,1,0.832,3.92,4,0.8951,high,1
ORD-105791,express,suburb,cash_on_delivery,bulky,normal,clear,morning,False,False,False,True,1529.72,2,15.46,22.1,533,2,59.1,9,0.094,0,0.777,3.26,1,0.27,low,1
ORD-105792,standard,residential,card_on_delivery,small,normal,clear,evening,True,False,False,False,4780.11,4,5.77,44.4,553,6,26.9,10,0.147,3,0.913,2.8,3,0.2241,low,1
ORD-105793,standard,suburb,cash_on_delivery,medium,normal,rain,morning,False,False,False,True,4214.52,1,22.71,45.2,922,4,11.4,7,0.034,1,0.767,5.21,2,0.3662,low,1
ORD-105794,same_day,suburb,prepaid,large,high,clear,morning,False,False,False,False,2882.8,6,12.78,12.2,226,3,28.9,15,0.02,0,0.817,3.9,4,0.5474,medium,1
ORD-105795,express,suburb,cash_on_delivery,medium,high,storm,morning,True,False,False,False,5814.18,2,8.6,18.7,430,10,7.5,14,0.295,0,0.683,5.4,2,0.9871,high,1
ORD-105796,express,remote_area,prepaid,small,low,rain,day,False,True,False,False,657.41,4,25.16,19.2,386,11,22.1,5,0.144,1,0.715,3.58,1,0.8318,high,1
ORD-105797,scheduled,city_center,prepaid,small,low,rain,evening,True,False,False,True,2994.83,4,1.33,74.2,1499,7,64.4,7,0.129,0,0.902,2.8,1,0.0092,low,0
ORD-105798,express,residential,cash_on_delivery,small,high,rain,morning,False,False,False,False,3545.12,3,9.21,18.4,330,7,21.5,11,0.091,1,0.629,4.31,1,0.8243,high,1
ORD-105799,standard,city_center,prepaid,medium,normal,clear,evening,False,False,False,True,4108.35,7,15.03,51.7,1077,1,32.5,7,0.233,4,0.593,3.96,2,0.2924,low,0
ORD-105800,standard,city_center,prepaid,medium,normal,clear,morning,False,False,False,False,3775.69,4,2.98,50.0,590,6,51.8,6,0.333,1,0.802,2.39,2,0.0248,low,0
ORD-105801,express,residential,prepaid,medium,normal,clear,day,True,False,False,False,4341.76,2,4.38,18.2,114,6,32.2,11,0.102,0,0.751,1.15,2,0.3015,low,0
ORD-105802,same_day,industrial,prepaid,medium,high,clear,morning,False,False,False,False,5034.47,2,10.8,4.0,112,4,9.1,8,0.361,0,0.633,4.13,1,0.8302,high,1
ORD-105803,express,residential,prepaid,small,normal,clear,day,True,False,False,False,15497.4,3,8.75,21.1,204,8,26.3,13,0.282,0,0.817,3.45,1,0.5876,medium,0
ORD-105804,express,suburb,prepaid,small,normal,rain,night,False,False,False,False,6153.37,5,13.4,23.6,637,6,4.7,5,0.55,2,0.825,3.79,2,0.7375,high,1
ORD-105805,express,residential,prepaid,large,low,clear,evening,True,False,True,False,1163.45,4,11.24,21.6,312,5,1.9,10,0.322,0,0.509,3.16,4,0.6009,medium,1
ORD-105806,express,residential,card_on_delivery,large,severe,clear,morning,False,False,False,True,6755.59,1,16.72,11.4,291,8,35.0,1,0.295,2,0.888,6.51,2,0.9617,high,1
ORD-105807,same_day,industrial,prepaid,medium,high,clear,night,True,False,False,False,3220.49,4,15.25,9.7,243,6,9.5,9,0.101,0,0.608,4.09,2,0.8734,high,1
ORD-105808,standard,suburb,card_on_delivery,medium,normal,clear,evening,False,False,True,False,2346.45,3,8.23,50.0,872,5,16.5,5,0.327,1,0.794,2.2,1,0.0476,low,0
ORD-105809,same_day,residential,prepaid,bulky,severe,clear,day,False,False,False,False,1215.96,2,13.11,6.2,108,7,1.2,12,0.267,1,0.935,4.13,2,0.931,high,1
ORD-105810,express,industrial,card_on_delivery,bulky,normal,clear,night,False,False,True,False,2888.7,1,11.89,14.1,206,5,13.4,4,0.071,0,0.805,2.61,1,0.1358,low,0
ORD-105811,standard,residential,card_on_delivery,medium,high,snow,evening,False,False,False,False,4178.72,2,7.29,45.7,833,8,8.5,5,0.34,1,0.671,4.25,2,0.2583,low,1
ORD-105812,express,city_center,cash_on_delivery,small,high,rain,evening,False,False,False,True,6321.94,4,2.59,19.4,382,4,36.0,10,0.193,0,0.879,2.09,3,0.2028,low,0
ORD-105813,express,residential,prepaid,small,high,clear,morning,False,False,True,False,1576.81,2,15.24,16.7,480,7,24.1,9,0.096,0,0.638,5.6,2,0.7986,high,1
ORD-105814,express,suburb,prepaid,medium,high,rain,morning,True,False,False,False,2636.52,3,31.91,24.2,217,10,37.9,8,0.416,2,0.955,7.26,2,0.9429,high,1
ORD-105815,same_day,residential,cash_on_delivery,medium,normal,clear,evening,True,False,False,True,2484.71,5,6.08,4.0,69,6,12.8,8,0.314,2,0.627,2.5,3,0.8214,high,1
ORD-105816,standard,industrial,card_on_delivery,small,low,clear,evening,True,False,False,True,2350.54,3,13.99,47.7,1038,8,15.1,7,0.071,1,0.803,2.09,3,0.1392,low,0
ORD-105817,standard,residential,prepaid,small,normal,clear,evening,False,False,False,False,1150.48,4,2.48,43.1,497,7,40.5,9,0.31,0,0.64,1.0,4,0.0284,low,0
ORD-105818,standard,residential,card_on_delivery,bulky,high,clear,evening,False,False,False,False,1624.12,2,17.63,43.1,1029,7,25.3,9,0.09,0,0.833,4.37,3,0.154,low,0
ORD-105819,standard,industrial,card_on_delivery,small,normal,rain,evening,False,False,False,False,2874.05,2,13.97,44.6,1090,3,9.7,11,0.392,1,0.658,2.96,4,0.4211,medium,0
ORD-105820,express,residential,prepaid,large,normal,rain,day,True,False,False,False,5772.83,5,6.24,12.7,283,10,12.3,13,0.451,2,0.891,3.21,2,0.9873,high,1
ORD-105821,same_day,residential,card_on_delivery,large,low,rain,day,True,False,False,False,3029.65,5,13.58,7.7,123,6,15.9,5,0.229,2,0.634,3.22,3,0.8017,high,1
ORD-105822,express,city_center,card_on_delivery,medium,normal,clear,morning,False,False,False,False,1469.41,4,4.15,15.6,350,5,21.3,12,0.07,0,0.899,3.52,4,0.1048,low,0
ORD-105823,standard,residential,prepaid,small,normal,clear,morning,False,False,False,False,2962.79,2,4.79,44.7,775,8,8.9,8,0.276,1,0.832,2.03,2,0.1777,low,0
ORD-105824,standard,residential,prepaid,large,normal,clear,day,False,False,False,False,1420.82,3,18.57,47.9,773,9,26.9,11,0.245,0,0.71,1.48,2,0.2925,low,0
ORD-105825,standard,city_center,prepaid,medium,normal,clear,day,False,False,False,False,6295.0,3,14.89,47.4,1047,6,33.8,8,0.133,0,0.847,2.97,1,0.1741,low,0
ORD-105826,express,suburb,card_on_delivery,small,low,clear,morning,True,False,False,False,11086.95,3,7.33,17.2,268,10,38.6,8,0.064,1,0.732,2.49,1,0.3772,low,1
ORD-105827,standard,city_center,prepaid,medium,low,clear,day,False,False,False,True,3869.84,4,6.53,46.8,1064,13,17.3,3,0.216,2,0.834,1.69,2,0.062,low,0
ORD-105828,express,residential,card_on_delivery,small,severe,clear,day,False,False,False,False,5976.5,3,5.86,19.1,433,5,11.7,9,0.141,1,0.925,4.22,1,0.8795,high,1
ORD-105829,same_day,suburb,prepaid,medium,normal,clear,day,False,False,False,True,2109.89,5,13.22,7.8,184,3,30.3,7,0.015,0,0.82,4.05,2,0.5702,medium,0
ORD-105830,express,residential,cash_on_delivery,large,normal,clear,day,False,False,False,True,4282.61,5,6.76,14.9,214,7,4.8,9,0.459,2,0.684,2.65,2,0.7859,high,1
ORD-105831,standard,suburb,card_on_delivery,medium,severe,rain,day,False,False,False,False,3439.38,2,32.63,52.9,1112,8,29.2,5,0.083,0,0.61,7.28,2,0.6848,high,1
ORD-105832,standard,suburb,card_on_delivery,bulky,normal,rain,evening,True,False,False,False,7426.48,7,15.31,48.0,798,8,32.3,5,0.413,3,0.747,4.27,2,0.4526,medium,1
ORD-105833,express,residential,prepaid,medium,normal,rain,day,False,False,False,False,2250.54,4,6.03,21.5,617,8,8.1,7,0.515,0,0.724,2.08,3,0.5452,medium,0
ORD-105834,express,city_center,prepaid,large,normal,storm,day,False,False,False,False,3301.58,5,0.7,18.3,211,5,35.2,8,0.186,1,0.877,4.18,3,0.7035,high,0
ORD-105835,standard,residential,card_on_delivery,large,low,rain,day,False,True,False,False,1533.07,3,5.25,50.5,950,9,26.1,11,0.086,0,0.912,3.38,2,0.1971,low,0
ORD-105836,same_day,city_center,prepaid,small,normal,rain,morning,False,False,True,False,5659.41,2,30.56,4.0,71,3,12.6,15,0.094,1,0.652,5.01,3,0.9548,high,1
ORD-105837,express,residential,prepaid,large,high,rain,evening,False,False,False,False,2169.01,3,10.54,14.5,264,7,24.8,8,0.393,0,0.762,3.43,3,0.7986,high,0
ORD-105838,express,suburb,prepaid,large,normal,rain,night,False,False,False,False,2746.05,1,17.41,16.2,189,2,33.0,2,0.072,0,0.751,5.34,1,0.1468,low,0
ORD-105839,standard,suburb,prepaid,small,normal,clear,morning,True,False,False,False,1783.25,2,9.45,44.1,631,6,26.3,3,0.236,2,0.895,3.77,3,0.1055,low,0
ORD-105840,standard,residential,card_on_delivery,large,high,clear,day,False,False,False,False,3017.17,6,4.53,48.8,543,5,25.3,7,0.174,1,0.941,3.13,4,0.0413,low,0
ORD-105841,standard,remote_area,prepaid,small,low,clear,evening,True,True,False,False,5945.79,5,21.84,47.9,524,11,5.1,7,0.515,2,0.63,3.66,4,0.6807,high,1
ORD-105842,standard,city_center,prepaid,small,normal,clear,evening,False,False,False,False,4539.42,5,19.72,45.0,736,6,8.2,11,0.038,0,0.692,3.99,1,0.2597,low,0
ORD-105843,express,industrial,prepaid,small,high,clear,day,False,False,False,False,9055.97,3,9.87,19.6,582,4,41.5,5,0.39,2,0.862,3.55,3,0.3095,low,0
ORD-105844,express,industrial,prepaid,medium,normal,storm,day,True,False,False,True,2126.4,4,16.31,20.4,458,5,9.0,7,0.164,2,0.789,4.98,1,0.911,high,1
ORD-105845,same_day,residential,prepaid,small,low,rain,night,False,False,False,True,3494.24,2,7.04,4.0,59,7,24.6,9,0.227,2,0.839,2.16,3,0.65,medium,1
ORD-105846,scheduled,city_center,cash_on_delivery,small,normal,clear,morning,True,False,False,False,8227.72,3,7.83,75.1,1300,8,13.6,9,0.214,0,0.852,2.19,4,0.0412,low,0
ORD-105847,standard,city_center,cash_on_delivery,bulky,high,clear,evening,False,False,False,True,1720.43,4,28.35,49.9,611,7,32.5,6,0.259,1,0.659,4.76,1,0.2724,low,1
ORD-105848,standard,remote_area,cash_on_delivery,medium,high,rain,evening,False,False,False,True,8570.68,3,18.37,43.2,207,4,30.3,7,0.184,0,0.445,5.75,3,0.3528,low,0
ORD-105849,same_day,residential,prepaid,large,high,rain,morning,True,False,False,False,10953.38,4,4.42,4.0,73,3,9.0,16,0.138,1,0.818,3.95,4,0.9303,high,1
ORD-105850,scheduled,industrial,prepaid,small,low,rain,night,False,False,False,False,1528.0,1,13.46,70.0,1187,5,9.5,3,0.487,0,0.645,2.99,3,0.0059,low,0
ORD-105851,same_day,residential,prepaid,small,normal,clear,night,False,False,False,False,21752.08,1,34.75,4.0,69,5,43.6,11,0.466,1,0.667,4.98,1,0.9416,high,1
ORD-105852,standard,residential,card_on_delivery,large,normal,snow,evening,True,False,False,False,2848.39,5,3.38,52.6,835,10,19.8,5,0.423,3,0.624,3.52,2,0.2748,low,0
ORD-105853,standard,suburb,card_on_delivery,small,high,snow,day,False,False,False,False,986.85,3,9.75,46.4,723,9,26.6,5,0.527,0,0.483,5.09,1,0.4696,medium,1
ORD-105854,standard,residential,card_on_delivery,medium,low,snow,day,True,False,False,False,1536.03,1,12.53,41.1,845,6,4.5,4,0.041,0,0.947,4.75,1,0.2346,low,0
ORD-105855,same_day,residential,prepaid,bulky,low,rain,day,False,False,False,False,3112.54,2,8.81,5.1,64,7,11.1,7,0.074,0,0.829,1.42,2,0.7014,high,1
ORD-105856,express,remote_area,prepaid,small,low,clear,morning,True,False,False,False,2572.44,5,29.63,16.2,299,8,34.9,10,0.301,1,0.584,4.11,2,0.6988,high,1
ORD-105857,express,residential,cash_on_delivery,medium,normal,storm,day,False,False,False,True,1937.84,3,24.85,15.8,148,7,3.5,10,0.265,0,0.676,5.64,4,0.962,high,1
ORD-105858,express,remote_area,prepaid,medium,high,clear,morning,False,False,True,True,1381.34,3,24.17,19.0,524,9,31.6,10,0.166,2,0.605,5.13,1,0.9362,high,1
ORD-105859,standard,remote_area,card_on_delivery,small,severe,clear,day,True,False,False,False,1220.35,3,30.13,43.7,954,7,13.5,7,0.178,0,0.654,6.72,2,0.7954,high,0
ORD-105860,express,city_center,card_on_delivery,medium,low,rain,evening,True,False,False,False,12094.15,5,8.11,23.3,344,4,11.2,9,0.31,2,0.641,2.4,2,0.4145,medium,1
ORD-105861,standard,residential,prepaid,medium,normal,clear,evening,True,False,False,False,4572.4,2,1.88,47.6,775,8,5.3,8,0.072,0,0.622,2.45,2,0.159,low,0
ORD-105862,express,city_center,cash_on_delivery,small,normal,rain,day,False,False,False,True,7430.6,2,3.07,18.1,398,5,13.9,12,0.095,1,0.803,2.26,2,0.3654,low,1
ORD-105863,express,suburb,cash_on_delivery,medium,normal,rain,day,False,False,False,True,1736.87,4,16.14,16.7,379,6,24.2,7,0.137,2,0.595,4.75,2,0.8181,high,1
ORD-105864,express,remote_area,card_on_delivery,medium,low,clear,day,False,False,False,False,2608.37,7,29.33,22.7,347,7,6.1,6,0.387,3,0.436,5.65,1,0.8232,high,1
ORD-105865,standard,industrial,prepaid,medium,normal,rain,day,False,False,False,False,1639.12,4,13.62,45.9,701,2,23.1,8,0.053,0,0.606,3.26,2,0.0165,low,0
ORD-105866,same_day,remote_area,prepaid,bulky,normal,snow,evening,False,False,False,True,2416.5,1,23.86,6.6,99,8,7.2,8,0.209,0,0.737,6.75,1,0.9277,high,1
ORD-105867,express,residential,card_on_delivery,large,high,snow,morning,False,False,False,True,7808.55,3,5.71,19.1,414,6,18.8,11,0.135,1,0.734,4.79,3,0.7464,high,1
ORD-105868,standard,residential,prepaid,medium,normal,clear,morning,False,False,True,False,2540.44,5,8.51,47.3,787,5,63.2,7,0.129,1,0.923,3.51,2,0.0498,low,0
ORD-105869,standard,residential,prepaid,bulky,normal,clear,day,True,True,False,False,3257.85,2,6.49,49.7,1029,11,16.9,13,0.328,1,0.974,2.05,2,0.4067,medium,0
ORD-105870,express,industrial,prepaid,large,normal,clear,night,False,False,False,True,2130.23,1,11.36,20.6,412,3,38.1,7,0.374,1,0.711,2.61,4,0.3243,low,0
ORD-105871,standard,city_center,prepaid,small,normal,rain,night,False,False,False,False,6285.48,3,1.9,50.2,800,7,21.2,5,0.25,1,0.915,2.91,2,0.0316,low,0
ORD-105872,standard,city_center,card_on_delivery,small,normal,rain,day,False,False,True,False,2305.01,5,2.6,47.7,545,10,6.1,5,0.453,0,0.603,2.03,1,0.2213,low,0
ORD-105873,standard,city_center,prepaid,small,low,clear,day,False,False,False,True,9138.35,3,17.26,47.2,1099,3,60.8,10,0.232,3,0.847,2.46,3,0.131,low,1
ORD-105874,standard,city_center,prepaid,small,low,clear,day,False,False,False,False,2717.78,7,2.18,48.4,906,7,30.8,9,0.323,1,0.893,1.24,4,0.0228,low,0
ORD-105875,express,city_center,prepaid,medium,normal,rain,day,False,True,False,False,22411.27,2,4.66,16.8,319,11,10.0,10,0.351,1,0.704,2.44,2,0.7094,high,1
ORD-105876,express,city_center,prepaid,small,severe,rain,day,False,False,False,False,8941.35,3,5.73,14.8,265,11,20.7,6,0.257,0,0.955,4.69,1,0.7317,high,0
ORD-105877,standard,industrial,prepaid,bulky,severe,clear,morning,True,False,False,False,3500.7,3,16.74,48.5,573,7,31.0,12,0.312,1,0.615,5.79,1,0.5664,medium,0
ORD-105878,express,suburb,prepaid,medium,high,clear,morning,False,False,False,False,3832.49,3,15.19,22.4,358,4,3.0,7,0.631,6,0.88,4.14,2,0.9416,high,1
ORD-105879,standard,residential,prepaid,small,normal,clear,night,False,False,False,False,10178.68,3,2.9,49.5,958,9,14.0,8,0.398,1,0.871,3.38,3,0.0888,low,0
ORD-105880,standard,industrial,prepaid,bulky,high,snow,evening,False,False,False,False,4648.91,3,17.08,44.0,677,1,50.8,11,0.234,0,0.682,4.79,1,0.1468,low,0
ORD-105881,standard,residential,card_on_delivery,medium,normal,clear,evening,False,True,False,False,5709.59,1,15.45,48.3,960,8,35.7,5,0.147,1,0.867,3.58,2,0.1568,low,0
ORD-105882,same_day,suburb,prepaid,small,normal,rain,evening,False,True,False,True,17775.73,3,22.86,8.8,153,11,3.2,14,0.203,0,0.787,4.72,2,0.9849,high,1
ORD-105883,scheduled,residential,card_on_delivery,small,normal,clear,day,False,False,False,True,4250.52,4,12.85,71.5,795,4,12.3,10,0.232,1,0.737,2.32,3,0.0069,low,0
ORD-105884,express,suburb,prepaid,medium,severe,clear,day,False,False,False,False,753.09,3,8.54,18.5,163,5,32.9,4,0.202,3,0.875,3.18,3,0.6709,medium,1
ORD-105885,standard,residential,card_on_delivery,medium,high,clear,evening,False,False,True,False,4144.12,3,7.82,58.7,1175,6,9.2,6,0.11,0,0.915,2.76,1,0.0387,low,0
ORD-105886,standard,city_center,prepaid,medium,normal,clear,morning,False,False,False,False,8773.8,5,1.66,53.6,752,5,8.6,10,0.318,1,0.591,3.08,3,0.2036,low,0
ORD-105887,standard,suburb,prepaid,large,normal,clear,morning,False,False,False,False,4609.71,3,14.19,48.0,794,2,37.4,4,0.178,1,0.665,2.83,3,0.0255,low,0
ORD-105888,same_day,suburb,card_on_delivery,medium,high,clear,day,True,False,False,False,1527.59,7,12.64,8.2,113,6,6.0,6,0.107,0,0.718,5.73,1,0.9188,high,1
ORD-105889,standard,suburb,card_on_delivery,large,severe,clear,morning,False,False,False,True,3415.74,5,14.63,47.4,1099,7,19.5,5,0.061,1,0.76,3.55,1,0.2716,low,1
ORD-105890,scheduled,residential,prepaid,medium,normal,rain,day,False,True,False,False,11080.49,5,3.52,71.2,799,12,32.1,3,0.341,0,0.851,2.24,1,0.0345,low,0
ORD-105891,express,residential,card_on_delivery,medium,normal,clear,evening,True,False,False,False,1256.43,3,9.44,21.0,474,6,11.2,10,0.118,2,0.787,3.83,3,0.7394,high,1
ORD-105892,express,suburb,card_on_delivery,small,normal,clear,evening,False,False,False,True,1001.75,3,22.77,20.9,229,5,83.6,5,0.079,0,0.799,4.5,2,0.223,low,0
ORD-105893,same_day,city_center,prepaid,medium,normal,clear,day,False,False,False,True,1943.28,1,11.34,8.1,169,7,45.2,9,0.107,1,0.886,1.81,4,0.4333,medium,0
ORD-105894,standard,city_center,cash_on_delivery,medium,normal,clear,morning,True,False,False,True,8603.07,3,5.24,47.4,816,7,70.6,5,0.165,2,0.793,3.07,2,0.0268,low,0
ORD-105895,same_day,residential,prepaid,medium,low,rain,night,False,False,False,False,783.89,3,13.66,11.6,214,6,9.6,13,0.151,1,0.632,2.77,1,0.8016,high,0
ORD-105896,standard,residential,card_on_delivery,medium,normal,rain,night,False,False,False,False,3986.47,3,10.27,44.8,870,4,25.7,6,0.239,2,0.599,3.03,2,0.1936,low,0
ORD-105897,same_day,residential,cash_on_delivery,medium,normal,rain,day,False,False,False,True,5282.79,3,10.04,6.4,110,4,30.2,9,0.209,0,0.829,3.2,3,0.6644,medium,1
ORD-105898,express,city_center,cash_on_delivery,medium,high,snow,evening,False,False,False,False,3645.73,4,17.96,14.7,315,8,24.5,8,0.092,0,0.695,4.35,2,0.8846,high,1
ORD-105899,standard,suburb,card_on_delivery,medium,normal,clear,evening,False,False,True,False,1199.04,2,14.66,48.5,769,7,43.2,7,0.091,1,0.722,2.52,4,0.0267,low,0
ORD-105900,same_day,suburb,card_on_delivery,medium,normal,clear,day,True,False,False,True,4016.06,2,10.75,5.2,62,5,6.7,9,0.28,0,0.588,3.6,3,0.8839,high,1
ORD-105901,standard,industrial,prepaid,large,normal,clear,day,False,True,False,False,1607.6,2,12.82,52.2,816,7,47.0,6,0.079,1,0.722,3.71,4,0.1086,low,0
ORD-105902,standard,suburb,prepaid,small,high,clear,night,True,False,True,False,4061.4,4,13.61,48.1,763,5,34.9,3,0.131,0,0.832,3.91,1,0.0976,low,0
ORD-105903,same_day,residential,cash_on_delivery,medium,normal,clear,evening,False,False,False,True,1866.71,4,2.13,10.3,197,9,22.2,12,0.364,1,0.787,1.7,2,0.5367,medium,0
ORD-105904,express,remote_area,prepaid,medium,normal,rain,day,False,False,False,False,4669.74,3,19.06,17.6,216,5,15.7,4,0.739,0,0.496,4.0,2,0.5647,medium,0
ORD-105905,same_day,suburb,card_on_delivery,medium,low,rain,night,False,False,False,False,3507.71,6,6.69,4.7,106,6,13.4,17,0.239,1,0.76,3.13,2,0.8022,high,1
ORD-105906,express,residential,prepaid,large,low,clear,evening,False,True,False,False,1411.37,5,4.27,19.4,478,7,10.6,9,0.107,0,0.645,1.27,2,0.1298,low,0
ORD-105907,express,residential,prepaid,large,severe,clear,morning,False,False,False,False,5510.23,1,10.06,11.8,195,7,25.7,5,0.256,0,0.851,5.31,2,0.7723,high,1
ORD-105908,standard,suburb,prepaid,large,normal,snow,day,False,False,False,False,3261.33,4,17.82,47.1,981,4,10.6,2,0.218,2,0.976,5.16,3,0.1467,low,0
ORD-105909,standard,suburb,prepaid,bulky,normal,rain,evening,True,False,False,False,4621.66,7,33.17,48.8,1390,2,2.8,6,0.181,1,0.924,5.18,3,0.5175,medium,1
ORD-105910,scheduled,suburb,prepaid,medium,low,rain,morning,True,False,False,False,4217.26,2,10.03,79.0,1486,8,38.1,5,0.318,1,0.584,3.03,1,0.0949,low,0
ORD-105911,standard,industrial,prepaid,large,normal,clear,morning,False,False,False,False,7718.43,5,24.82,50.1,586,5,83.4,4,0.138,0,0.77,4.95,2,0.1137,low,0
ORD-105912,express,industrial,cash_on_delivery,large,high,clear,evening,False,False,False,True,5605.42,2,21.15,12.7,208,7,45.1,6,0.236,0,0.427,5.54,1,0.8334,high,0
